contracts,z_thresh,atr_stop_ratio,trail_activate,trail_distance,breakeven_ticks,vwap_slope_thresh,pass_rate,blow_rate,avg_days_to_pass,sortino,expectancy,profit_factor,win_rate,avg_win,avg_loss,risk_reward,n_trades,total_pnl,loo_std,score,val_pass_rate,val_blow_rate,val_avg_days,val_n_trades,wf_score
1,1.75,0.8,20,8,4,0.5,0.0,0.871,45.0,-0.336,-33.47,0.478,0.129,237.5,73.61,3.226,62,-2248.6,0.0,0.387,,,,,
2,1.75,0.8,12,10,4,0.15,0.0,0.861,45.0,-0.343,-61.76,0.444,0.1765,279.17,134.82,2.071,34,-2290.4,0.0016,0.3854,,,,,
2,1.75,0.35,20,4,4,1.0,0.004,0.976,19.0,-0.354,-52.63,0.533,0.1053,570.83,125.98,4.531,57,-3319.2,0.0037,0.3852,,,,,
1,1.5,0.35,12,6,10,0.5,0.0,0.872,45.0,-0.173,-14.4,0.743,0.2768,150.4,77.47,1.941,112,-1926.1,0.0,0.384,,,,,
1,1.5,0.35,20,6,4,0.15,0.0,0.872,45.0,-0.389,-25.36,0.498,0.087,289.58,55.36,5.231,69,-1943.2,0.0,0.384,,,,,
1,1.5,0.5,12,10,8,0.15,0.0,0.872,45.0,-0.277,-26.61,0.558,0.3,111.9,85.97,1.302,70,-2058.5,0.0,0.384,,,,,
1,1.75,0.8,20,10,6,0.5,0.0,0.872,45.0,-0.34,-35.78,0.483,0.1379,242.19,80.25,3.018,58,-2237.4,0.0,0.384,,,,,
2,2.0,0.8,16,8,6,0.5,0.0,0.872,45.0,-0.49,-101.25,0.243,0.1,325.0,148.61,2.187,20,-2137.0,0.0,0.384,,,,,
2,2.0,0.8,16,8,6,1.0,0.0,0.872,45.0,-0.49,-101.25,0.243,0.1,325.0,148.61,2.187,20,-2137.0,0.0,0.384,,,,,
2,1.75,0.35,16,4,4,0.5,0.002,0.912,26.0,-0.227,-35.0,0.687,0.1636,469.44,133.7,3.511,55,-2233.0,0.0038,0.3827,,,,,
1,1.5,0.35,16,6,8,1.0,0.002,0.914,17.5,-0.174,-13.87,0.752,0.2185,192.31,71.51,2.689,119,-1983.2,0.0035,0.3822,,,,,
2,1.75,0.65,20,4,10,0.5,0.004,0.974,15.5,-0.299,-68.63,0.577,0.1765,530.56,197.02,2.693,51,-3785.6,0.0042,0.3819,,,,,
1,1.5,0.5,12,4,4,0.15,0.0,0.873,45.0,-0.295,-25.53,0.557,0.1972,162.5,71.71,2.266,71,-2011.3,0.0,0.381,,,,,
1,1.75,0.8,20,6,4,0.5,0.0,0.873,45.0,-0.334,-33.27,0.481,0.129,239.06,73.61,3.248,62,-2236.1,0.0,0.381,,,,,
2,1.75,0.35,16,10,6,0.5,0.004,0.976,20.8,-0.326,-50.46,0.548,0.1667,366.67,133.89,2.739,54,-3027.4,0.004,0.3808,,,,,
1,1.75,0.5,20,8,8,1.0,0.0,0.874,45.0,-0.368,-34.38,0.488,0.125,262.5,76.79,3.419,56,-2081.8,0.0,0.378,,,,,
1,1.75,0.8,12,6,4,0.3,0.0,0.874,45.0,-0.369,-37.99,0.402,0.1961,130.0,78.96,1.646,51,-2080.3,0.0,0.378,,,,,
1,1.75,0.8,20,10,10,0.3,0.0,0.874,45.0,-0.409,-50.3,0.433,0.1667,230.36,106.43,2.164,42,-2230.1,0.0,0.378,,,,,
2,2.0,0.8,20,10,4,0.5,0.0,0.874,45.0,-0.542,-101.25,0.156,0.05,375.0,126.32,2.969,20,-2137.0,0.0,0.378,,,,,
2,2.0,0.8,20,10,4,1.0,0.0,0.874,45.0,-0.542,-101.25,0.156,0.05,375.0,126.32,2.969,20,-2137.0,0.0,0.378,,,,,
2,1.5,0.35,12,8,8,0.3,0.004,0.973,18.2,-0.183,-29.21,0.736,0.2475,329.0,147.04,2.237,101,-3515.6,0.0046,0.3766,,,,,
1,1.5,0.8,12,6,4,1.0,0.002,0.925,20.0,-0.131,-13.8,0.755,0.2741,155.41,77.68,2.001,135,-2240.5,0.0022,0.3758,,,,,
1,1.5,0.8,20,10,4,0.15,0.0,0.875,45.0,-0.278,-25.34,0.536,0.1351,216.25,63.09,3.428,74,-2082.2,0.0,0.375,,,,,
2,1.75,0.35,16,4,8,0.5,0.002,0.925,30.0,-0.26,-42.16,0.65,0.1765,444.44,146.43,3.035,51,-2435.6,0.0022,0.3743,,,,,
2,1.5,0.35,8,4,6,0.5,0.004,0.985,22.8,-0.14,-23.74,0.773,0.3445,234.76,159.62,1.471,119,-3491.4,0.0029,0.3741,,,,,
2,1.75,0.35,16,4,10,0.5,0.002,0.925,30.0,-0.265,-43.5,0.648,0.18,444.44,150.61,2.951,50,-2455.0,0.0023,0.3735,,,,,
2,1.75,0.8,16,6,6,0.3,0.003,0.95,25.0,-0.275,-59.38,0.568,0.1875,416.67,169.23,2.462,48,-3118.8,0.0035,0.3703,,,,,
2,1.5,0.35,8,4,6,0.15,0.003,0.954,32.3,-0.226,-34.42,0.657,0.3043,216.67,144.27,1.502,69,-2761.4,0.0029,0.3701,,,,,
1,1.5,0.35,8,6,4,0.3,0.0,0.877,45.0,-0.2,-15.68,0.689,0.2925,118.55,71.17,1.666,106,-1959.3,0.0,0.369,,,,,
1,1.5,0.35,12,10,8,0.3,0.0,0.877,45.0,-0.222,-17.7,0.68,0.2475,152.0,73.52,2.067,101,-2070.3,0.0,0.369,,,,,
1,1.75,0.8,12,4,10,0.3,0.0,0.877,45.0,-0.361,-47.92,0.451,0.2857,137.5,122.08,1.126,42,-2130.1,0.0,0.369,,,,,
2,1.75,0.8,12,10,10,0.15,0.0,0.877,45.0,-0.348,-80.56,0.47,0.2593,275.0,205.0,1.341,27,-2326.2,0.0,0.369,,,,,
1,1.2,0.35,12,6,4,0.5,0.004,0.987,26.5,-0.157,-12.39,0.763,0.2533,157.46,70.01,2.249,225,-3417.5,0.0029,0.3687,,,,,
2,1.75,0.8,20,4,6,0.5,0.004,0.973,24.8,-0.311,-65.52,0.526,0.1379,528.12,160.5,3.29,58,-4124.8,0.005,0.3683,,,,,
1,1.5,0.35,16,10,8,1.0,0.001,0.903,40.0,-0.173,-13.76,0.754,0.2185,192.79,71.51,2.696,119,-1970.7,0.001,0.368,,,,,
2,1.75,0.8,12,8,8,0.3,0.003,0.95,25.7,-0.25,-62.22,0.596,0.2889,317.31,216.41,1.466,45,-3052.0,0.0037,0.3675,,,,,
2,1.75,0.65,20,6,8,1.0,0.004,0.981,16.0,-0.3,-64.47,0.559,0.1579,516.67,173.44,2.979,57,-3994.2,0.0039,0.3671,,,,,
1,1.75,0.5,20,6,8,1.0,0.0,0.878,45.0,-0.371,-34.6,0.485,0.125,260.71,76.79,3.395,56,-2094.3,0.0,0.366,,,,,
1,1.75,0.65,16,10,4,1.0,0.0,0.878,45.0,-0.335,-32.34,0.471,0.1746,164.77,74.04,2.226,63,-2213.9,0.0,0.366,,,,,
1,1.75,0.8,20,8,6,0.5,0.0,0.878,45.0,-0.346,-36.42,0.474,0.1379,237.5,80.25,2.96,58,-2274.9,0.0,0.366,,,,,
2,2.0,0.5,20,6,4,0.5,0.0,0.878,45.0,-0.56,-98.75,0.194,0.05,475.0,128.95,3.684,20,-2087.0,0.0,0.366,,,,,
2,2.0,0.5,20,6,4,1.0,0.0,0.878,45.0,-0.56,-98.75,0.194,0.05,475.0,128.95,3.684,20,-2087.0,0.0,0.366,,,,,
1,1.5,0.5,12,10,8,0.3,0.0,0.872,45.0,-0.155,-15.95,0.747,0.3143,149.62,91.84,1.629,105,-1969.0,0.0009,0.3657,,,,,
2,1.75,0.35,16,10,8,0.5,0.004,0.981,12.0,-0.372,-60.29,0.5,0.1765,341.67,146.43,2.333,51,-3360.6,0.004,0.365,,,,,
1,1.2,0.35,16,6,4,0.5,0.004,0.988,22.5,-0.172,-13.17,0.75,0.2143,184.11,66.97,2.749,224,-3577.2,0.003,0.364,,,,,
1,1.5,0.5,16,10,4,0.5,0.002,0.929,26.0,-0.168,-15.2,0.735,0.2,211.0,71.75,2.941,125,-2250.0,0.0022,0.3638,,,,,
2,1.75,0.5,20,4,10,1.0,0.004,0.985,13.0,-0.377,-74.52,0.497,0.1346,546.43,171.11,3.193,52,-4166.2,0.0035,0.3637,,,,,
2,1.5,0.35,12,6,10,0.3,0.004,0.985,21.8,-0.199,-32.32,0.715,0.2525,321.0,151.69,2.116,99,-3754.4,0.0035,0.3632,,,,,
1,1.5,0.35,12,6,6,0.3,0.0,0.879,45.0,-0.216,-16.47,0.689,0.2212,164.67,67.9,2.425,104,-2003.7,0.0,0.363,,,,,
2,1.75,0.35,8,4,4,0.5,0.001,0.899,24.0,-0.177,-30.0,0.723,0.3091,252.94,156.58,1.615,55,-1958.0,0.0019,0.3626,,,,,
2,1.75,0.8,20,10,6,0.15,0.0,0.869,45.0,-0.383,-73.39,0.42,0.129,412.5,145.37,2.838,31,-2448.6,0.0016,0.3614,,,,,
1,1.5,0.35,12,8,4,0.3,0.0,0.88,45.0,-0.229,-16.9,0.671,0.2,172.02,64.14,2.682,105,-2069.0,0.0,0.36,,,,,
1,1.75,0.35,12,8,8,1.0,0.0,0.88,45.0,-0.416,-34.2,0.425,0.2075,121.59,75.0,1.621,53,-1960.9,0.0,0.36,,,,,
1,1.75,0.8,8,6,4,1.0,0.0,0.88,45.0,-0.276,-32.23,0.479,0.3594,82.61,96.65,0.855,64,-2241.7,0.0,0.36,,,,,
2,1.75,0.5,16,10,6,0.3,0.002,0.927,33.0,-0.287,-53.8,0.57,0.1957,363.89,155.41,2.342,46,-2732.6,0.0027,0.3595,,,,,
2,1.75,0.8,16,4,8,1.0,0.003,0.954,19.3,-0.222,-53.95,0.657,0.2281,453.85,203.98,2.225,57,-3394.2,0.0035,0.3592,,,,,
2,1.5,0.35,8,4,4,0.5,0.004,0.986,18.2,-0.16,-26.26,0.747,0.3109,249.32,150.61,1.655,119,-3791.4,0.0036,0.3588,,,,,
2,1.75,0.65,16,4,10,1.0,0.003,0.955,36.7,-0.224,-53.77,0.665,0.2453,434.62,212.5,2.045,53,-3146.8,0.0034,0.3587,,,,,
2,1.75,0.65,16,8,6,0.5,0.003,0.943,30.7,-0.24,-47.41,0.618,0.1897,404.55,153.19,2.641,58,-3074.8,0.0052,0.3584,,,,,
2,1.5,0.35,12,8,10,0.3,0.004,0.978,18.0,-0.187,-30.3,0.733,0.2525,329.0,151.69,2.169,99,-3554.4,0.0048,0.357,,,,,
2,1.75,0.8,20,6,10,0.15,0.0,0.881,45.0,-0.368,-79.63,0.485,0.1481,506.25,181.52,2.789,27,-2301.2,0.0,0.357,,,,,
1,1.2,0.5,16,8,6,0.15,0.002,0.932,25.0,-0.142,-12.58,0.776,0.2424,179.38,74.0,2.424,165,-2537.0,0.0021,0.3564,,,,,
1,1.5,0.65,16,10,4,0.15,0.0,0.873,45.0,-0.27,-24.66,0.564,0.1892,168.75,69.79,2.418,74,-2032.2,0.0013,0.3552,,,,,
1,1.2,0.35,12,8,6,0.5,0.004,0.99,20.0,-0.182,-14.62,0.731,0.2589,153.66,73.42,2.093,224,-3902.2,0.0032,0.3548,,,,,
1,1.5,0.35,20,10,6,0.15,0.0,0.882,45.0,-0.389,-25.91,0.5,0.1014,255.36,57.66,4.429,69,-1980.7,0.0,0.354,,,,,
1,1.75,0.35,20,10,10,0.3,0.0,0.882,45.0,-0.573,-44.94,0.281,0.0952,184.38,69.08,2.669,42,-2005.1,0.0,0.354,,,,,
1,1.75,0.65,20,10,10,0.5,0.0,0.882,45.0,-0.334,-38.24,0.529,0.1765,243.06,98.51,2.467,51,-2092.8,0.0,0.354,,,,,
1,1.75,0.8,16,10,10,0.5,0.0,0.882,45.0,-0.299,-39.22,0.554,0.2549,191.35,118.09,1.62,51,-2142.8,0.0,0.354,,,,,
2,1.75,0.8,12,6,6,0.15,0.0,0.882,45.0,-0.397,-79.03,0.368,0.1935,237.5,155.0,1.532,31,-2623.6,0.0,0.354,,,,,
2,2.0,0.35,12,4,4,0.5,0.0,0.882,45.0,-0.55,-97.5,0.304,0.1,425.0,155.56,2.732,20,-2062.0,0.0,0.354,,,,,
2,2.0,0.35,12,4,4,1.0,0.0,0.882,45.0,-0.55,-97.5,0.304,0.1,425.0,155.56,2.732,20,-2062.0,0.0,0.354,,,,,
2,2.0,0.35,12,4,6,0.5,0.0,0.882,45.0,-0.55,-97.5,0.304,0.1,425.0,155.56,2.732,20,-2062.0,0.0,0.354,,,,,
2,2.0,0.35,12,4,6,1.0,0.0,0.882,45.0,-0.55,-97.5,0.304,0.1,425.0,155.56,2.732,20,-2062.0,0.0,0.354,,,,,
2,2.0,0.35,16,4,4,0.5,0.0,0.882,45.0,-0.55,-97.5,0.304,0.1,425.0,155.56,2.732,20,-2062.0,0.0,0.354,,,,,
2,2.0,0.35,16,4,4,1.0,0.0,0.882,45.0,-0.55,-97.5,0.304,0.1,425.0,155.56,2.732,20,-2062.0,0.0,0.354,,,,,
2,2.0,0.35,16,4,6,0.5,0.0,0.882,45.0,-0.55,-97.5,0.304,0.1,425.0,155.56,2.732,20,-2062.0,0.0,0.354,,,,,
2,2.0,0.35,16,4,6,1.0,0.0,0.882,45.0,-0.55,-97.5,0.304,0.1,425.0,155.56,2.732,20,-2062.0,0.0,0.354,,,,,
2,1.5,0.35,12,6,6,0.3,0.004,0.986,19.0,-0.216,-32.93,0.689,0.2212,329.35,135.8,2.425,104,-4007.4,0.0039,0.3513,,,,,
2,1.75,0.5,12,8,4,0.5,0.003,0.937,28.3,-0.247,-45.61,0.622,0.2105,356.25,152.78,2.332,57,-2919.2,0.0064,0.3512,,,,,
1,1.75,0.65,12,6,8,1.0,0.0,0.883,45.0,-0.297,-34.43,0.518,0.2807,132.03,99.39,1.328,57,-2122.1,0.0,0.351,,,,,
1,1.75,0.65,20,8,10,0.5,0.0,0.883,45.0,-0.344,-39.46,0.514,0.1765,236.11,98.51,2.397,51,-2155.3,0.0,0.351,,,,,
1,1.75,0.8,12,10,10,0.3,0.0,0.883,45.0,-0.368,-48.81,0.44,0.2857,134.38,122.08,1.101,42,-2167.6,0.0,0.351,,,,,
2,1.75,0.5,16,6,6,0.3,0.002,0.893,20.5,-0.232,-43.48,0.652,0.1957,416.67,155.41,2.681,46,-2257.6,0.0082,0.3509,,,,,
2,1.75,0.8,20,10,4,0.15,0.0,0.867,45.0,-0.367,-63.97,0.431,0.1176,412.5,127.5,3.235,34,-2365.4,0.0024,0.3507,,,,,
1,1.2,0.5,20,8,4,0.15,0.002,0.934,29.0,-0.156,-12.88,0.757,0.1818,220.83,64.81,3.407,165,-2587.0,0.0021,0.3504,,,,,
1,1.5,0.65,8,6,4,0.3,0.001,0.904,33.0,-0.14,-15.3,0.728,0.3707,110.47,89.38,1.236,116,-2099.8,0.0017,0.3504,,,,,
1,1.5,0.5,16,10,4,0.3,0.001,0.909,16.0,-0.19,-17.12,0.704,0.1982,205.68,72.19,2.849,111,-2210.8,0.001,0.35,,,,,
2,1.75,0.8,16,8,4,0.3,0.003,0.951,25.7,-0.272,-55.39,0.565,0.1765,408.33,154.76,2.638,51,-3110.6,0.0044,0.3493,,,,,
1,1.5,0.35,12,10,10,1.0,0.0,0.884,45.0,-0.178,-14.85,0.735,0.2821,145.83,77.98,1.87,117,-2065.1,0.0,0.348,,,,,
1,1.5,0.65,12,8,4,0.15,0.0,0.884,45.0,-0.276,-25.84,0.539,0.2297,131.62,72.81,1.808,74,-2119.7,0.0,0.348,,,,,
1,1.75,0.35,12,6,8,1.0,0.0,0.884,45.0,-0.41,-33.73,0.433,0.2075,123.86,75.0,1.652,53,-1935.9,0.0,0.348,,,,,
1,1.75,0.35,16,8,8,1.0,0.0,0.884,45.0,-0.42,-33.73,0.437,0.1698,154.17,72.16,2.136,53,-1935.9,0.0,0.348,,,,,
1,1.75,0.35,16,8,10,1.0,0.0,0.884,45.0,-0.426,-34.62,0.435,0.1731,154.17,74.13,2.08,52,-1945.6,0.0,0.348,,,,,
1,1.75,0.8,20,10,8,0.5,0.0,0.884,45.0,-0.326,-37.95,0.521,0.1636,252.78,94.84,2.665,55,-2241.5,0.0,0.348,,,,,
2,2.0,0.8,12,10,6,0.5,0.0,0.884,45.0,-0.477,-101.25,0.236,0.15,208.33,155.88,1.336,20,-2137.0,0.0,0.348,,,,,
2,2.0,0.8,12,10,6,1.0,0.0,0.884,45.0,-0.477,-101.25,0.236,0.15,208.33,155.88,1.336,20,-2137.0,0.0,0.348,,,,,
1,1.5,0.35,8,4,4,1.0,0.0,0.885,45.0,-0.161,-13.31,0.746,0.3089,126.64,75.88,1.669,123,-1981.9,0.0,0.345,,,,,
1,1.75,0.8,12,4,4,1.0,0.0,0.885,45.0,-0.317,-33.2,0.48,0.2031,150.96,80.15,1.884,64,-2304.2,0.0,0.345,,,,,
1,1.75,0.8,20,6,6,1.0,0.0,0.885,45.0,-0.347,-36.67,0.475,0.1333,248.44,80.53,3.085,60,-2368.0,0.0,0.345,,,,,
1,1.75,0.8,20,6,8,0.5,0.0,0.885,45.0,-0.33,-38.41,0.516,0.1636,250.0,94.84,2.636,55,-2266.5,0.0,0.345,,,,,
1,1.75,0.8,20,8,8,0.5,0.0,0.885,45.0,-0.336,-39.09,0.507,0.1636,245.83,94.84,2.592,55,-2304.0,0.0,0.345,,,,,
1,1.5,0.35,16,6,6,1.0,0.002,0.937,26.0,-0.206,-15.88,0.709,0.1967,196.35,67.86,2.894,122,-2279.1,0.002,0.343,,,,,
2,1.75,0.65,16,6,4,0.3,0.002,0.916,24.0,-0.244,-46.5,0.617,0.18,416.67,148.17,2.812,50,-2605.0,0.0052,0.3424,,,,,
1,1.5,0.65,20,10,4,0.15,0.0,0.886,45.0,-0.313,-26.88,0.511,0.1233,227.78,62.7,3.633,73,-2166.9,0.0,0.342,,,,,
1,1.5,0.8,12,10,4,0.15,0.0,0.886,45.0,-0.254,-25.17,0.519,0.28,97.02,72.69,1.335,75,-2097.5,0.0,0.342,,,,,
1,1.5,0.8,20,10,6,0.15,0.0,0.886,45.0,-0.261,-26.03,0.579,0.1644,217.71,73.98,2.943,73,-2104.4,0.0,0.342,,,,,
1,1.75,0.8,20,10,4,1.0,0.0,0.886,45.0,-0.334,-33.4,0.485,0.125,251.56,74.11,3.395,64,-2316.7,0.0,0.342,,,,,
2,2.0,0.5,16,8,6,0.5,0.0,0.886,45.0,-0.527,-101.25,0.243,0.1,325.0,148.61,2.187,20,-2137.0,0.0,0.342,,,,,
2,2.0,0.5,16,8,6,1.0,0.0,0.886,45.0,-0.527,-101.25,0.243,0.1,325.0,148.61,2.187,20,-2137.0,0.0,0.342,,,,,
2,1.75,0.35,16,6,6,0.3,0.001,0.898,33.0,-0.286,-43.33,0.598,0.1556,414.29,127.63,3.246,45,-2202.0,0.0031,0.3414,,,,,
2,1.75,0.5,8,4,4,0.3,0.001,0.901,20.0,-0.212,-43.62,0.64,0.3404,228.12,183.87,1.241,47,-2313.2,0.0026,0.3411,,,,,
1,1.5,0.35,12,10,10,0.3,0.0,0.887,45.0,-0.226,-18.31,0.677,0.2525,152.0,75.84,2.004,99,-2089.7,0.0,0.339,,,,,
1,1.5,0.35,12,10,10,0.5,0.0,0.887,45.0,-0.187,-15.51,0.723,0.2768,146.37,77.47,1.889,112,-2051.1,0.0,0.339,,,,,
1,1.75,0.5,20,4,10,1.0,0.0,0.887,45.0,-0.377,-37.26,0.497,0.1346,273.21,85.56,3.193,52,-2083.1,0.0,0.339,,,,,
1,1.75,0.8,20,6,6,0.5,0.0,0.887,45.0,-0.344,-36.21,0.477,0.1379,239.06,80.25,2.979,58,-2262.4,0.0,0.339,,,,,
1,1.5,0.5,16,8,4,1.0,0.002,0.937,30.5,-0.169,-15.31,0.734,0.2016,209.62,72.09,2.908,129,-2336.2,0.0022,0.3383,,,,,
2,1.75,0.8,20,8,8,1.0,0.004,0.99,17.0,-0.339,-78.95,0.504,0.1579,508.33,189.06,2.689,57,-4819.2,0.004,0.338,,,,,
2,1.75,0.8,20,4,10,1.0,0.004,0.988,19.2,-0.341,-84.91,0.523,0.1698,547.22,214.2,2.555,53,-4796.8,0.0044,0.3364,,,,,
1,1.5,0.65,12,10,4,1.0,0.002,0.939,28.0,-0.154,-15.58,0.726,0.2612,158.21,77.02,2.054,134,-2462.7,0.002,0.3362,,,,,
1,1.5,0.35,12,4,6,1.0,0.0,0.888,45.0,-0.177,-14.04,0.742,0.2377,169.83,71.37,2.38,122,-2054.1,0.0,0.336,,,,,
1,1.75,0.35,12,8,10,1.0,0.0,0.888,45.0,-0.422,-35.1,0.423,0.2115,121.59,77.13,1.576,52,-1970.6,0.0,0.336,,,,,
1,1.75,0.8,8,6,6,1.0,0.0,0.888,45.0,-0.29,-35.83,0.464,0.3667,84.66,105.59,0.802,60,-2318.0,0.0,0.336,,,,,
2,2.0,0.65,16,10,6,0.5,0.0,0.888,45.0,-0.506,-100.0,0.216,0.1,275.0,141.67,1.941,20,-2112.0,0.0,0.336,,,,,
2,2.0,0.65,16,10,6,1.0,0.0,0.888,45.0,-0.506,-100.0,0.216,0.1,275.0,141.67,1.941,20,-2112.0,0.0,0.336,,,,,
1,1.2,0.35,16,8,6,1.0,0.004,0.993,21.0,-0.195,-15.35,0.723,0.2193,182.75,71.0,2.574,228,-4138.4,0.0037,0.3342,,,,,
1,1.5,0.5,12,4,4,0.5,0.001,0.913,18.0,-0.154,-14.3,0.749,0.24,177.5,74.87,2.371,125,-2137.5,0.0012,0.3335,,,,,
1,1.5,0.5,16,10,4,0.15,0.0,0.889,45.0,-0.327,-27.64,0.524,0.1549,196.59,68.75,2.86,71,-2161.3,0.0,0.333,,,,,
1,1.75,0.35,20,6,8,0.5,0.0,0.889,45.0,-0.477,-37.01,0.396,0.098,247.5,67.93,3.643,51,-2030.3,0.0,0.333,,,,,
1,1.75,0.35,20,6,10,0.5,0.0,0.889,45.0,-0.484,-38.0,0.394,0.1,247.5,69.72,3.55,50,-2040.0,0.0,0.333,,,,,
2,1.75,0.8,12,4,10,0.15,0.0,0.889,45.0,-0.388,-89.81,0.409,0.2593,239.29,205.0,1.167,27,-2576.2,0.0,0.333,,,,,
2,1.75,0.8,12,6,4,0.15,0.0,0.889,45.0,-0.384,-69.12,0.377,0.1765,237.5,134.82,1.762,34,-2540.4,0.0,0.333,,,,,
2,2.0,0.65,20,4,6,0.5,0.0,0.889,45.0,-0.533,-102.5,0.204,0.05,525.0,135.53,3.874,20,-2162.0,0.0,0.333,,,,,
2,2.0,0.65,20,4,6,1.0,0.0,0.889,45.0,-0.533,-102.5,0.204,0.05,525.0,135.53,3.874,20,-2162.0,0.0,0.333,,,,,
1,1.5,0.5,12,4,4,1.0,0.001,0.91,19.0,-0.141,-13.18,0.769,0.2481,176.56,75.77,2.33,129,-2061.2,0.0017,0.3324,,,,,
2,1.5,0.65,12,10,4,0.3,0.004,0.993,12.5,-0.21,-41.74,0.636,0.2435,299.11,151.44,1.975,115,-5444.0,0.0038,0.3324,,,,,
1,1.75,0.35,12,6,10,1.0,0.0,0.89,45.0,-0.416,-34.62,0.431,0.2115,123.86,77.13,1.606,52,-1945.6,0.0,0.33,,,,,
1,1.75,0.5,12,6,8,1.0,0.0,0.89,45.0,-0.357,-35.49,0.461,0.2321,130.77,85.76,1.525,56,-2144.3,0.0,0.33,,,,,
1,1.75,0.5,12,6,10,0.3,0.0,0.89,45.0,-0.45,-47.26,0.365,0.2195,123.61,95.31,1.297,41,-2052.3,0.0,0.33,,,,,
2,1.2,0.35,16,8,6,0.15,0.004,0.996,19.5,-0.2,-27.78,0.714,0.2037,340.91,122.09,2.792,162,-5407.2,0.0035,0.3293,,,,,
2,1.75,0.65,16,8,10,0.5,0.003,0.968,24.0,-0.254,-61.27,0.618,0.2549,388.46,215.13,1.806,51,-3410.6,0.0029,0.3293,,,,,
2,1.75,0.5,12,10,8,0.5,0.003,0.963,26.0,-0.283,-56.02,0.575,0.2222,341.67,169.64,2.014,54,-3327.4,0.0037,0.329,,,,,
2,1.75,0.65,20,8,10,0.3,0.003,0.968,22.0,-0.352,-78.57,0.509,0.1667,489.29,192.14,2.546,42,-3535.2,0.0029,0.3287,,,,,
2,1.5,0.5,20,10,4,0.15,0.004,0.995,22.5,-0.409,-66.9,0.431,0.0986,514.29,130.47,3.942,71,-5147.6,0.0037,0.3282,,,,,
1,1.5,0.35,16,4,4,1.0,0.001,0.91,27.0,-0.171,-12.91,0.759,0.1803,225.0,65.25,3.448,122,-1916.6,0.002,0.327,,,,,
1,1.75,0.5,12,10,8,1.0,0.0,0.891,45.0,-0.359,-35.71,0.458,0.2321,129.81,85.76,1.514,56,-2156.8,0.0,0.327,,,,,
1,1.75,0.8,20,8,6,1.0,0.0,0.891,45.0,-0.349,-36.88,0.472,0.1333,246.88,80.53,3.066,60,-2380.5,0.0,0.327,,,,,
2,1.5,0.5,20,10,6,0.15,0.004,0.994,18.5,-0.361,-61.62,0.499,0.1268,483.33,140.73,3.435,71,-4772.6,0.004,0.3268,,,,,
1,1.5,0.5,12,8,6,0.3,0.0,0.892,45.0,-0.18,-17.32,0.71,0.2661,159.05,81.25,1.958,109,-2192.7,0.0,0.324,,,,,
1,1.75,0.65,12,10,4,1.0,0.0,0.892,45.0,-0.341,-33.53,0.448,0.2063,131.73,76.5,1.722,63,-2288.9,0.0,0.324,,,,,
1,1.75,0.8,12,4,8,1.0,0.0,0.892,45.0,-0.295,-37.06,0.525,0.2807,146.09,108.54,1.346,57,-2272.1,0.0,0.324,,,,,
1,1.75,0.8,20,4,10,0.5,0.0,0.892,45.0,-0.338,-42.16,0.526,0.1765,265.28,108.04,2.455,51,-2292.8,0.0,0.324,,,,,
1,1.75,0.8,20,8,4,1.0,0.0,0.892,45.0,-0.339,-33.98,0.476,0.125,246.88,74.11,3.331,64,-2354.2,0.0,0.324,,,,,
2,1.75,0.35,20,4,6,0.3,0.002,0.931,17.0,-0.342,-50.56,0.536,0.1111,525.0,122.5,4.286,45,-2527.0,0.0039,0.324,,,,,
2,1.75,0.5,12,8,8,0.3,0.002,0.931,27.0,-0.276,-55.11,0.587,0.2273,345.0,172.79,1.997,44,-2671.4,0.0039,0.324,,,,,
2,2.0,0.5,12,10,6,0.5,0.0,0.892,45.0,-0.512,-101.25,0.236,0.15,208.33,155.88,1.336,20,-2137.0,0.0,0.324,,,,,
2,2.0,0.5,12,10,6,1.0,0.0,0.892,45.0,-0.512,-101.25,0.236,0.15,208.33,155.88,1.336,20,-2137.0,0.0,0.324,,,,,
1,1.2,0.5,12,8,6,0.15,0.002,0.944,20.5,-0.145,-13.48,0.755,0.3133,132.93,80.26,1.656,166,-2702.3,0.002,0.322,,,,,
1,1.5,0.35,20,10,4,0.15,0.0,0.893,45.0,-0.403,-26.27,0.48,0.087,279.17,55.36,5.043,69,-2005.7,0.0,0.321,,,,,
1,1.75,0.5,20,8,10,0.5,0.0,0.893,45.0,-0.411,-40.75,0.451,0.14,239.29,86.34,2.772,50,-2177.5,0.0,0.321,,,,,
2,2.0,0.8,16,10,6,0.5,0.0,0.893,45.0,-0.514,-106.25,0.206,0.1,275.0,148.61,1.85,20,-2237.0,0.0,0.321,,,,,
2,2.0,0.8,16,10,6,1.0,0.0,0.893,45.0,-0.514,-106.25,0.206,0.1,275.0,148.61,1.85,20,-2237.0,0.0,0.321,,,,,
1,1.5,0.65,12,8,4,0.3,0.001,0.918,14.0,-0.174,-17.28,0.698,0.2435,164.29,75.72,2.17,115,-2309.5,0.0012,0.3185,,,,,
2,1.75,0.5,16,6,8,0.5,0.002,0.941,33.5,-0.244,-47.69,0.64,0.2037,415.91,166.28,2.501,54,-2877.4,0.0026,0.3181,,,,,
